Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughName,IncGeo_WardName,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,MainCauseModel,Date
2016,February,primary fire,purpose built flats/maisonettes,0,0,Richmond upon thames,Hampton,,plastic - raw material only,kitchen,Smeg,wdi 12c washing machine,2016-02-01
2016,February,primary fire,non residential,0,0,Ealing,Lady margaret,tumble dryer - condensing,capacitor,garage,Creda,creda,2016-02-01
2016,December,primary fire,non residential,0,0,Havering,Emerson park,tumble dryer - standard,,garage,Hoover,,2016-12-01
2016,July,primary fire,retail,0,0,Waltham forest,Lea bridge,fridge - freestanding,wiring insulation,,Frost tech ltd,sd 75/100 fg,2016-07-01
2016,June,primary fire,entertainment and culture,0,0,Westminster,Regent's park,tumble dryer - standard,internal fittings,,Hoover,vhc580nc,2016-06-01
2016,January,primary fire,retail,0,0,Tower hamlets,Weavers,fridge - freestanding,wiring insulation,shop floor/showroom/display hall,Arcabboa industria de frio,1100 chv/v,2016-01-01
2016,April,primary fire,retail,0,0,Kensington and chelsea,Norland,tumble dryer - condensing,other textiles,kitchen,,,2016-04-01
2016,March,primary fire,residential home,0,0,Croydon,Sanderstead,tumble dryer - standard,wiring insulation,utility room,Jla,t20,2016-03-01
2016,March,primary fire,non residential,0,0,Merton,St. helier,tumble dryer - standard,wiring insulation,,Zanussi,zde47200w,2016-03-01
2016,June,primary fire,non residential,0,0,Enfield,Enfield lock,tumble dryer - standard,plastic - raw material only,,Zanussi,,2016-06-01
2016,October,primary fire,outdoor structures,0,0,Brent,Wembley hill,washer/dryer combined,other item,,Hotpoint,,2016-10-01
2016,September,primary fire,dwelling,0,0,Bromley,Farnborough & crofton,tumble dryer - condensing,clothing,garage,Hotpoint,vtd20p,2016-09-01
2016,September,primary fire,dwelling,0,1,Croydon,Thornton heath,fridge/freezer - freestanding,wiring insulation,living room,,,2016-09-01
2016,August,primary fire,dwelling,0,1,Haringey,South tottenham,tumble dryer - standard,clothing,kitchen,Zanussi,tc7103w,2016-08-01
2016,September,primary fire,dwelling,0,0,Merton,Merton park,washer/dryer combined,wiring insulation,kitchen,Whirlpool,,2016-09-01
2016,September,primary fire,dwelling,0,0,Croydon,West thornton,,plastic - raw material only,kitchen,Hotpoint,aquarius,2016-09-01
2016,September,primary fire,dwelling,0,0,Harrow,Edgware,,plastic - raw material only,utility room,,,2016-09-01
2016,September,primary fire,dwelling,0,1,Lewisham,Hither green,tumble dryer - standard,other item,utility room,Whirlpool,dxf,2016-09-01
2016,October,primary fire,dwelling,0,0,Croydon,Purley & woodcote,tumble dryer - standard,other textiles,utility room,Bosch,excel sp 601/51,2016-10-01
2016,October,primary fire,dwelling,0,1,Waltham forest,Endlebury,dishwasher,wiring insulation,kitchen,Zanussi,,2016-10-01
2016,October,primary fire,dwelling,0,0,Bexley,Erith,,wiring insulation,kitchen,Indesit,,2016-10-01
2016,October,primary fire,dwelling,0,0,Hammersmith and fulham,Walham green,dishwasher,plastic - raw material only,kitchen,Hotpoint,aquarius,2016-10-01
2016,August,primary fire,dwelling,0,0,Havering,Cranham,,internal fittings,kitchen,,,2016-08-01
2016,December,primary fire,dwelling,0,0,Lewisham,Perry vale,dishwasher,wiring insulation,kitchen,Hotpoint,fdf 784gr,2016-12-01
2016,December,primary fire,dwelling,0,0,Hammersmith and fulham,College park & old oak,tumble dryer - standard,wiring insulation,kitchen,Bendix,deluxe,2016-12-01
2016,November,primary fire,dwelling,0,0,Haringey,Tottenham hale,tumble dryer - standard,other item,airing/drying cupboard,White knight,c37aw,2016-11-01
2016,November,primary fire,dwelling,0,0,Sutton,Cheam,tumble dryer - standard,wiring insulation,utility room,,,2016-11-01
2016,November,primary fire,dwelling,0,0,Havering,Emerson park,freezer - freestanding,plastic - raw material only,kitchen,,,2016-11-01
2016,October,primary fire,dwelling,0,0,Barnet,Edgwarebury,,plastic - raw material only,bathroom/toilet,Bosch,exxcel 1400,2016-10-01
2016,October,primary fire,dwelling,0,0,Wandsworth,Southfields,dishwasher,internal fittings,kitchen,Smeg,unreadable,2016-10-01
2016,October,primary fire,dwelling,0,0,Southwark,Champion hill,tumble dryer - standard,other textiles,kitchen,Indesit,idv75,2016-10-01
2016,October,primary fire,dwelling,0,0,Richmond upon thames,South twickenham,tumble dryer - standard,other textiles,utility room,Indesit,idc75(uk),2016-10-01
2016,December,primary fire,dwelling,0,0,Barnet,Golders green,tumble dryer - condensing,printed circuit board,bedroom,Gad,101,2016-12-01
2016,November,primary fire,dwelling,0,0,Hillingdon,Ruislip,,other/unspecified furnishings,kitchen,,,2016-11-01
2016,November,primary fire,dwelling,0,0,Brent,Sudbury,washer/dryer combined,plastic - raw material only,kitchen,Miele,mrt 34- 606/2,2016-11-01
2016,November,primary fire,dwelling,0,0,Wandsworth,St. mary's,fridge/freezer - freestanding,other item,kitchen,Hotpoint,y133,2016-11-01
2016,December,primary fire,dwelling,0,0,Harrow,Kenton east,dishwasher,internal fittings,kitchen,Bosch,s10rib,2016-12-01
2016,December,primary fire,dwelling,0,0,Barnet,East finchley,tumble dryer - standard,plastic - raw material only,kitchen,Zanussi,electronic,2016-12-01
2016,December,primary fire,dwelling,0,0,Croydon,Selhurst,,wiring insulation,kitchen,Beko,wm 5100s,2016-12-01
2016,April,primary fire,dwelling,0,0,Hillingdon,Belmore,tumble dryer - condensing,internal fittings,kitchen,Grundig,gtn 38240 gcw,2016-04-01
2016,June,primary fire,dwelling,0,0,Barnet,Finchley church end,fridge/freezer - freestanding,capacitor,garage,Zanussi,fridge freezer,2016-06-01
2016,May,primary fire,dwelling,0,4,Hillingdon,Colham & cowley,fridge/freezer - integrated,foam - raw material only,kitchen,Caple,,2016-05-01
2016,April,primary fire,dwelling,0,0,Barnet,Burnt oak,tumble dryer - standard,wiring insulation,corridor/hall,Hoover,vtc5811mb 80,2016-04-01
2016,April,primary fire,dwelling,0,0,Harrow,Marlborough,tumble dryer - standard,internal fittings,kitchen,Candy,gov 580 onc - 80,2016-04-01
2016,April,primary fire,dwelling,0,0,Brent,Brondesbury park,,capacitor,utility room,Bosch,classixx 1200 express,2016-04-01
2016,May,primary fire,dwelling,0,0,Havering,Gooshays,tumble dryer - condensing,clothing,kitchen,Futura,tcfm 70c,2016-05-01
2016,May,primary fire,dwelling,0,0,Waltham forest,Grove green,,printed circuit board,kitchen,Hotpoint,first edition wm11/ 05166457,2016-05-01
2016,May,primary fire,dwelling,0,0,Newham,Boleyn,,plastic - raw material only,kitchen,Indesit,wia111 (uk),2016-05-01
2016,May,primary fire,dwelling,0,0,Wandsworth,Thamesfield,dishwasher,wiring insulation,kitchen,Miele,g 1470 scvi,2016-05-01
2016,May,primary fire,dwelling,0,2,Bromley,St. paul's cray,freezer - integrated,wiring insulation,kitchen,Philips,amb598,2016-05-01
2016,May,primary fire,dwelling,0,0,Kingston upon thames,Hook & chessington north,tumble dryer - condensing,wiring insulation,kitchen,Candy,grand tumble dryer,2016-05-01
2016,May,primary fire,dwelling,0,0,Ealing,Hanwell broadway,tumble dryer - standard,rubber - raw material only,kitchen,Hotpoint,ctp00p,2016-05-01
2016,May,primary fire,dwelling,0,0,Sutton,Carshalton south & clockhouse,dishwasher,internal fittings,kitchen,Bosch,dishwasher,2016-05-01
2016,January,primary fire,dwelling,0,0,Bexley,West heath,freezer - freestanding,wiring insulation,living room,Beko,aclass frost free,2016-01-01
2016,February,primary fire,dwelling,0,0,Croydon,Waddon,,unspecified internal fitting/part of structure,kitchen,Ultima,wt741,2016-02-01
2016,February,primary fire,dwelling,0,4,Harrow,Canons,fridge/freezer - freestanding,wiring insulation,kitchen,Beko,ta7012 s,2016-02-01
2016,March,primary fire,dwelling,0,0,Brent,Barnhill,tumble dryer - condensing,clothing,utility room,,,2016-03-01
2016,July,primary fire,dwelling,0,0,Wandsworth,Wandsworth town,,wiring insulation,kitchen,Beko,eco,2016-07-01
2016,August,primary fire,dwelling,0,0,Greenwich,West thamesmead,dishwasher,other item,kitchen,Bosch,classixx / sn 9000188925,2016-08-01
2016,July,primary fire,dwelling,0,0,Westminster,West end,washer/dryer combined,other item,utility room,Neff,v6320x0gb,2016-07-01
2016,April,primary fire,dwelling,0,0,Ealing,Northfield,,plastic - raw material only,kitchen,Beko,wme7267s,2016-04-01
2016,April,primary fire,dwelling,0,0,Harrow,Marlborough,,wiring insulation,kitchen,Hoover,optima 7kg 1600 a+aa,2016-04-01
2016,July,primary fire,dwelling,0,1,Hounslow,Hanworth village,,other item,kitchen,Hotpoint,aquarius wmf 940p,2016-07-01
2016,July,primary fire,dwelling,0,0,Barnet,Hendon,tumble dryer - standard,clothing,kitchen,Indesit,idu 75,2016-07-01
2016,April,primary fire,dwelling,0,0,Hounslow,Osterley & spring grove,tumble dryer - standard,,kitchen,Hotpoint,tvfm60c6g (uk),2016-04-01
2016,March,primary fire,dwelling,0,0,Ealing,Hanwell broadway,dishwasher,capacitor,kitchen,Bosch,auto 3 in 1 shv55m03gb/79,2016-03-01
2016,March,primary fire,dwelling,0,0,Bromley,Bickley & sundridge,,internal fittings,kitchen,,,2016-03-01
2016,March,primary fire,dwelling,0,0,Barnet,Finchley church end,tumble dryer - standard,plastic - raw material only,utility room,Logik,beko,2016-03-01
2016,March,primary fire,dwelling,0,0,Harrow,Kenton east,tumble dryer - standard,plastic - raw material only,kitchen,Aeg,t37400,2016-03-01
2016,March,primary fire,dwelling,0,0,Bromley,Farnborough & crofton,dishwasher,plastic - raw material only,kitchen,Whirlpool,adg175,2016-03-01
2016,March,primary fire,dwelling,0,0,Brent,Wembley central,dishwasher,internal fittings,kitchen,Whirlpool,adg 175/1,2016-03-01
2016,June,primary fire,dwelling,0,0,Richmond upon thames,Whitton,dishwasher,plastic - raw material only,kitchen,Hotpoint,fdf780,2016-06-01
2016,August,primary fire,dwelling,0,0,Haringey,White hart lane,washer/dryer combined,unspecified internal fitting/part of structure,kitchen,,,2016-08-01
2016,January,primary fire,dwelling,0,0,Bromley,St. paul's cray,tumble dryer - condensing,clothing,kitchen,,,2016-01-01
2016,January,primary fire,dwelling,0,0,Haringey,Fortis green,tumble dryer - standard,,utility room,,,2016-01-01
2016,January,primary fire,dwelling,0,0,Barking and dagenham,Chadwell heath,spin dryer,wiring insulation,kitchen,,,2016-01-01
2016,January,primary fire,dwelling,0,0,Brent,Welsh harp,tumble dryer - standard,internal fittings,kitchen,Creda,t520vw,2016-01-01
2016,January,primary fire,dwelling,0,0,Wandsworth,Falconbrook,tumble dryer - standard,wiring insulation,kitchen,Hotline,tcym750 style,2016-01-01
2016,June,primary fire,food and drink,0,0,Richmond upon thames,St. margarets & north twickenham,dishwasher,internal fittings,kitchen,Maidaid ,gs501,2016-06-01
2016,October,primary fire,non residential,0,0,Newham,Wall end,tumble dryer - standard,plastic - raw material only,store room,Hotpoint,tvhm,2016-10-01
2016,September,primary fire,food and drink,0,0,Kensington and chelsea,Earl's court,dishwasher,,kitchen,Electrolux,wt65ebidg,2016-09-01
2016,August,primary fire,food and drink,0,0,Wandsworth,Lavender,dishwasher,internal fittings,kitchen,Dihr,,2016-08-01
2016,January,primary fire,dwelling,0,0,Merton,Wimbledon town & dundonald,tumble dryer - standard,other item,kitchen,Aeg,lavatherm 37320 electronic,2016-01-01
2016,April,primary fire,food and drink,0,1,Bromley,Chislehurst,tumble dryer - condensing,internal fittings,kitchen,White knight,sensorydry,2016-04-01
2016,September,primary fire,food and drink,0,0,Lewisham,Brockley,freezer - integrated,wiring insulation,kitchen,Porkka,fridge,2016-09-01
2016,January,primary fire,residential home,0,1,Havering,South hornchurch,,bedding,laundry room,,,2016-01-01
2016,December,primary fire,offices and call centres,0,0,City of london,Langbourn,dishwasher,plastic - raw material only,kitchen,Beko,dwd5411w,2016-12-01
2016,May,primary fire,other residential,0,0,City of london,Coleman street,tumble dryer - standard,bedding,laundry room,Continental girbau,econ o dry dryer,2016-05-01
2016,September,primary fire,dwelling,0,0,Southwark,Old kent road,tumble dryer - condensing,wiring insulation,utility room,,,2016-09-01
2016,December,primary fire,converted flats/maisonettes,0,0,Haringey,West green,tumble dryer - condensing,capacitor,kitchen,Beko,drc5765,2016-12-01
2016,April,primary fire,converted flats/maisonettes,0,0,Lambeth,Stockwell east,,internal fittings,kitchen,Indesit,7125,2016-04-01
2016,November,primary fire,converted flats/maisonettes,0,0,Westminster,Queen's park,tumble dryer - standard,wiring insulation,kitchen,,,2016-11-01
2016,March,primary fire,converted flats/maisonettes,0,0,Lewisham,Rushey green,fridge/freezer - freestanding,foam - raw material only,kitchen,Daewoo,unknown (frost free),2016-03-01
2016,August,primary fire,converted flats/maisonettes,0,0,Newham,Forest gate south,freezer - freestanding,printed circuit board,"under stairs (enclosed, storage area)",Hotpoint,r134a,2016-08-01
2016,September,primary fire,converted flats/maisonettes,0,0,Brent,Brondesbury park,,plastic - raw material only,kitchen,Indesit,wm12x,2016-09-01
2016,November,primary fire,converted flats/maisonettes,0,0,Islington,St. mary's & st. james',washer/dryer combined,printed circuit board,kitchen,Neff,v6320x0gb,2016-11-01
2016,September,primary fire,converted flats/maisonettes,0,0,Croydon,Addiscombe west,,,kitchen,Indesit,1200widl126,2016-09-01
2016,November,primary fire,converted flats/maisonettes,0,0,Brent,Queens park,fridge/freezer - freestanding,wiring insulation,kitchen,Bosch,,2016-11-01
2016,March,primary fire,converted flats/maisonettes,0,0,Lambeth,Clapham common & abbeville,tumble dryer - condensing,other item,,Indesit,is70c,2016-03-01
2016,March,primary fire,converted flats/maisonettes,0,0,Harrow,Headstone,fridge/freezer - freestanding,capacitor,kitchen,Hotpoint,ffp 187b,2016-03-01
2016,April,primary fire,house in multiple occupation,0,0,Hackney,Hoxton west,,plastic - raw material only,kitchen,Bosch,maxx 5,2016-04-01
2016,January,primary fire,house in multiple occupation,0,0,Waltham forest,Upper walthamstow,fridge - freestanding,wiring insulation,bedsitting room,,,2016-01-01
2016,December,primary fire,house in multiple occupation,0,1,Tower hamlets,Weavers,tumble dryer - standard,other item,kitchen,Indesit,is 31v,2016-12-01
2016,April,primary fire,house in multiple occupation,0,0,Croydon,Woodside,tumble dryer - condensing,internal fittings,utility room,Servis,m2010,2016-04-01
2016,January,primary fire,converted flats/maisonettes,0,0,Lewisham,Brockley,dishwasher,other item,kitchen,Whirlpool,adg175/1,2016-01-01
2016,October,primary fire,house in multiple occupation,0,0,Ealing,Lady margaret,,other item,kitchen,Beko,wm5100w,2016-10-01
2016,March,primary fire,converted flats/maisonettes,0,0,Lambeth,Streatham common & vale,tumble dryer - standard,other item,kitchen,Indesit,idce8450bsh,2016-03-01
2016,January,primary fire,converted flats/maisonettes,0,0,Bromley,Penge & cator,,wiring insulation,kitchen,,,2016-01-01
2016,June,primary fire,converted flats/maisonettes,0,1,Kensington and chelsea,Earl's court,washer/dryer combined,other item,,Lamona,hja3701,2016-06-01
2016,April,primary fire,converted flats/maisonettes,0,0,Islington,Caledonian,,other item,kitchen,Beko,wma 510w,2016-04-01
2016,March,primary fire,converted flats/maisonettes,0,0,Islington,Clerkenwell,washer/dryer combined,wiring insulation,kitchen,Indesit,iwde 12,2016-03-01
2016,March,primary fire,converted flats/maisonettes,0,0,Kensington and chelsea,Brompton & hans town,,wiring insulation,kitchen,,,2016-03-01
2016,February,primary fire,converted flats/maisonettes,0,0,Wandsworth,Furzedown,,printed circuit board,kitchen,Indesit,wia 111 uk,2016-02-01
2016,August,primary fire,purpose built flats/maisonettes,0,1,Hammersmith and fulham,Addison,tumble dryer - condensing,internal fittings,kitchen,Indesit,idc75,2016-08-01
2016,July,primary fire,purpose built flats/maisonettes,0,0,Bexley,Thamesmead east,,plastic - raw material only,corridor/hall,,,2016-07-01
2016,May,primary fire,purpose built flats/maisonettes,0,0,Bexley,Slade green & northend,,plastic - raw material only,kitchen,Indesit,inwe814815,2016-05-01
2016,October,primary fire,converted flats/maisonettes,0,0,Greenwich,Shooters hill,tumble dryer - standard,other textiles,kitchen,,,2016-10-01
2016,August,primary fire,converted flats/maisonettes,0,0,Haringey,Harringay,,wiring insulation,kitchen,Beko,wma510w aa1000 8750ct,2016-08-01
2016,July,primary fire,converted flats/maisonettes,0,0,Lewisham,Blackheath,,wiring insulation,kitchen,Hotpoint,first edition 800 wm51,2016-07-01
2016,July,primary fire,converted flats/maisonettes,0,0,Croydon,West thornton,washer/dryer combined,capacitor,kitchen,Beko,beko washer dryer,2016-07-01
2016,July,primary fire,converted flats/maisonettes,0,0,Richmond upon thames,Fulwell & hampton hill,washer/dryer combined,,kitchen,Hoover,nextra 6 hnwl 7146,2016-07-01
2016,January,primary fire,purpose built flats/maisonettes,0,0,Brent,Stonebridge,tumble dryer - standard,bedding,kitchen,Hotpoint,tdl10p,2016-01-01
2016,January,primary fire,purpose built flats/maisonettes,0,0,Haringey,White hart lane,fridge - freestanding,wiring insulation,bedroom,Argos,tk20a,2016-01-01
2016,January,primary fire,purpose built flats/maisonettes,0,0,Hammersmith and fulham,White city,,plastic - raw material only,kitchen,Hotpoint,wmf940,2016-01-01
